Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2022-06-02,1,COP,DVN,99.738,63.59,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-03,1,COP,DVN,102.4796,64.1816,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-06,1,COP,DVN,101.8375,64.2066,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-07,1,COP,DVN,106.4618,65.0316,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-08,1,COP,DVN,105.7243,64.9399,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-09,1,COP,DVN,102.8613,64.8733,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-10,1,COP,DVN,101.3604,62.7385,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-13,1,COP,DVN,96.9617,58.6553,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-14,1,COP,DVN,96.7274,59.799,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-15,1,COP,DVN,94.8535,57.9946,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-16,1,COP,DVN,88.8584,53.598,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-17,1,COP,DVN,81.3278,49.1505,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-21,1,COP,DVN,86.1342,51.3022,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-22,1,COP,DVN,80.7378,48.7524,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-23,1,COP,DVN,76.2524,46.3719,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-24,1,COP,DVN,78.8725,45.5502,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-27,1,COP,DVN,80.6386,48.9557,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-28,1,COP,DVN,83.2528,50.3704,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-29,1,COP,DVN,79.9654,47.2868,66.4009,15.5082,36.0648,11.9771,0.9885,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2022-06-30,1,COP,DVN,78.5227,46.6854,66.4009,15.5082,36.0648,11.9771,0.9885,-0.7024,0.0,0.0,0.0,0.0,HOLD_CASH
2022-07-01,1,COP,DVN,79.5457,46.6854,66.4009,15.5082,36.0648,11.9771,0.9885,-0.1064,0.0,0.0,0.0,0.0,HOLD_CASH
2022-07-05,1,COP,DVN,74.0025,43.9576,66.4009,15.5082,36.0648,11.9771,0.9885,-1.2879,0.0,0.0,0.0,0.0,HOLD_CASH
2022-07-06,1,COP,DVN,72.8659,43.2037,66.4009,15.5082,36.0648,11.9771,0.9885,-1.269,0.0,0.0,0.0,0.0,HOLD_CASH
2022-07-07,1,COP,DVN,75.4976,45.4655,66.4009,15.5082,36.0648,11.9771,0.9885,-1.3551,0.0,0.0,0.0,0.0,HOLD_CASH
2022-07-08,1,COP,DVN,75.5938,46.1517,66.4009,15.5082,36.0648,11.9771,0.9885,-1.7272,0.0,0.0,0.0,0.0,HOLD_CASH
