Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2022-03-10,1,CMS,DTE,58.2854,111.4003,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-11,1,CMS,DTE,58.206,111.1115,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-14,1,CMS,DTE,58.3913,110.7177,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-15,1,CMS,DTE,59.3443,111.8028,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-16,1,CMS,DTE,58.656,111.8291,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-17,1,CMS,DTE,58.9649,111.8204,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-18,1,CMS,DTE,58.4178,111.0934,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-21,1,CMS,DTE,59.1149,112.001,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-22,1,CMS,DTE,59.1325,110.7761,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-23,1,CMS,DTE,59.6885,111.8776,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-24,1,CMS,DTE,60.0503,112.609,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-25,1,CMS,DTE,60.818,114.4243,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-28,1,CMS,DTE,60.9945,114.2921,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-29,1,CMS,DTE,61.2504,115.0764,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-30,1,CMS,DTE,61.7622,116.8124,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-03-31,1,CMS,DTE,61.7181,116.504,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-04-01,1,CMS,DTE,62.7417,118.9096,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-04-04,1,CMS,DTE,62.2917,117.7553,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-04-05,1,CMS,DTE,62.7506,118.3369,0.9871,0.0,0,0.0,0.0,0.0,HOLD_CASH
2022-04-06,1,CMS,DTE,64.9125,121.2625,0.9871,1.7191,0,0.0,0.0,0.0,HOLD_CASH
2022-04-07,1,CMS,DTE,63.8536,120.1345,0.9871,0.5918,0,0.0,0.0,0.0,HOLD_CASH
2022-04-08,1,CMS,DTE,63.986,121.0333,0.9871,-0.3677,0,0.0,0.0,0.0,HOLD_CASH
2022-04-11,1,CMS,DTE,63.7477,120.6016,0.9871,-0.4434,0,0.0,0.0,0.0,HOLD_CASH
2022-04-12,1,CMS,DTE,64.2684,121.4739,0.9871,-0.2389,0,0.0,0.0,0.0,HOLD_CASH
2022-04-13,1,CMS,DTE,63.4477,120.3989,0.9871,-1.1213,0,0.0,0.0,0.0,HOLD_CASH
2022-04-14,1,CMS,DTE,63.1389,120.8747,0.9871,-2.3858,1,0.0,-0.0833,-0.0833,ENTER_LONG_A
2022-04-18,1,CMS,DTE,63.0418,120.8747,0.9871,-2.3079,1,-0.0645,-0.0833,-0.1478,HOLDING
