Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2016-12-06,1,CMS,XEL,30.3394,29.1843,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-07,1,CMS,XEL,30.8334,29.6209,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-08,1,CMS,XEL,30.8638,29.5457,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-09,1,CMS,XEL,31.2514,29.9973,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-12,1,CMS,XEL,31.7075,30.464,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-13,1,CMS,XEL,31.563,30.6522,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-14,1,CMS,XEL,31.0234,30.1404,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-15,1,CMS,XEL,31.0842,30.2759,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-16,1,CMS,XEL,31.5403,30.6296,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-19,1,CMS,XEL,31.8366,30.6823,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-20,1,CMS,XEL,31.6998,30.8479,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-21,1,CMS,XEL,31.5858,30.7952,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-22,1,CMS,XEL,31.6086,30.8712,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-23,1,CMS,XEL,31.6922,30.8712,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-27,1,CMS,XEL,31.6846,30.9167,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-28,1,CMS,XEL,31.3882,30.5827,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-29,1,CMS,XEL,31.7454,31.0761,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2016-12-30,1,CMS,XEL,31.6314,30.8939,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-01-03,1,CMS,XEL,31.563,30.8332,1.0896,0.0,0,0.0,0.0,0.0,HOLD_CASH
2017-01-04,1,CMS,XEL,31.7378,30.9698,1.0896,-0.8161,0,0.0,0.0,0.0,HOLD_CASH
2017-01-05,1,CMS,XEL,31.9127,30.9698,1.0896,-0.0898,0,0.0,0.0,0.0,HOLD_CASH
2017-01-06,1,CMS,XEL,32.0343,31.0609,1.0896,0.0781,0,0.0,0.0,0.0,HOLD_CASH
2017-01-09,1,CMS,XEL,31.6011,30.5903,1.0896,0.7146,0,0.0,0.0,0.0,HOLD_CASH
2017-01-10,1,CMS,XEL,31.5478,30.5827,1.0896,0.6901,0,0.0,0.0,0.0,HOLD_CASH
2017-01-11,1,CMS,XEL,31.8822,30.8863,1.0896,0.9028,0,0.0,0.0,0.0,HOLD_CASH
2017-01-12,1,CMS,XEL,31.8442,31.0078,1.0896,-0.3799,0,0.0,0.0,0.0,HOLD_CASH
2017-01-13,1,CMS,XEL,31.8746,30.856,1.0896,1.1138,0,0.0,0.0,0.0,HOLD_CASH
2017-01-17,1,CMS,XEL,32.0723,31.2735,1.0896,-0.8419,0,0.0,0.0,0.0,HOLD_CASH
2017-01-18,1,CMS,XEL,32.0647,31.3721,1.0896,-1.4987,0,0.0,0.0,0.0,HOLD_CASH
2017-01-19,1,CMS,XEL,32.019,31.0382,1.0896,0.9664,0,0.0,0.0,0.0,HOLD_CASH
2017-01-20,1,CMS,XEL,32.1711,31.1748,1.0896,0.8921,0,0.0,0.0,0.0,HOLD_CASH
2017-01-23,1,CMS,XEL,32.1406,30.9774,1.0896,1.9892,0,0.0,0.0,0.0,HOLD_CASH
2017-01-24,1,CMS,XEL,31.8974,30.9622,1.0896,0.3711,0,0.0,0.0,0.0,HOLD_CASH
2017-01-25,1,CMS,XEL,31.7758,30.9471,1.0896,-0.3669,0,0.0,0.0,0.0,HOLD_CASH
2017-01-26,1,CMS,XEL,31.8898,31.0533,1.0896,-0.4249,0,0.0,0.0,0.0,HOLD_CASH
2017-01-27,1,CMS,XEL,31.753,30.9091,1.0896,-0.249,0,0.0,0.0,0.0,HOLD_CASH
2017-01-30,1,CMS,XEL,31.9506,30.9167,1.0896,1.0146,0,0.0,0.0,0.0,HOLD_CASH
2017-01-31,1,CMS,XEL,32.3763,31.3645,1.0896,0.3633,0,0.0,0.0,0.0,HOLD_CASH
2017-02-01,1,CMS,XEL,32.2636,30.8408,1.0896,2.9081,-1,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2017-02-02,1,CMS,XEL,32.7539,31.4177,1.0896,1.6912,-1,0.2068,-0.0833,0.1235,HOLDING
2017-02-03,1,CMS,XEL,32.6466,31.4632,1.0896,0.7499,-1,0.4036,-0.0833,0.3203,HOLDING
2017-02-06,1,CMS,XEL,32.5164,31.5012,1.0896,-0.1942,-1,0.618,-0.0833,0.5347,HOLDING
2017-02-07,1,CMS,XEL,32.5624,31.6226,1.0896,-0.6308,-1,0.7323,-0.0833,0.649,HOLDING
2017-02-08,1,CMS,XEL,32.8611,31.9262,1.0896,-0.7907,-1,0.7908,-0.0833,0.7075,HOLDING
2017-02-09,1,CMS,XEL,32.7386,31.6985,1.0896,-0.0668,-1,0.6215,-0.0833,0.5381,HOLDING
2017-02-10,1,CMS,XEL,32.8841,31.8352,1.0896,-0.1426,-1,0.6341,-0.0833,0.5508,HOLDING
2017-02-13,1,CMS,XEL,33.0373,31.9035,1.0896,0.2719,-1,0.541,-0.0833,0.4576,HOLDING
2017-02-14,1,CMS,XEL,32.7692,31.6682,1.0896,0.1948,-1,0.5409,-0.0833,0.4575,HOLDING
2017-02-15,1,CMS,XEL,32.7615,31.5847,1.0896,0.6105,-1,0.4327,-0.0833,0.3493,HOLDING
2017-02-16,1,CMS,XEL,33.0067,31.7972,1.0896,0.5938,-1,0.4291,-0.0833,0.3458,HOLDING
2017-02-17,1,CMS,XEL,33.1062,31.8807,1.0896,0.5775,-1,0.4237,-0.0833,0.3404,HOLDING
2017-02-21,1,CMS,XEL,33.3514,32.2071,1.0896,-0.1165,-1,0.5806,-0.0833,0.4972,HOLDING
2017-02-22,1,CMS,XEL,33.5199,32.2527,1.0896,0.5476,-1,0.4365,-0.0833,0.3531,HOLDING
2017-02-23,1,CMS,XEL,33.8492,32.6018,1.0896,0.085,-1,0.5213,-0.0833,0.438,HOLDING
2017-02-24,1,CMS,XEL,34.2246,32.8979,1.0896,0.2656,-1,0.4745,-0.0833,0.3911,HOLDING
2017-02-27,1,CMS,XEL,33.9335,32.8751,1.0896,-1.4484,-1,0.8022,-0.0833,0.7188,HOLDING
2017-02-28,1,CMS,XEL,34.102,33.1787,1.0896,-2.1136,-1,1.0217,-0.0833,0.9383,HOLDING
2017-03-01,1,CMS,XEL,33.8033,33.0193,1.0896,-2.2656,-1,1.1663,-0.0833,1.083,HOLDING
2017-03-02,1,CMS,XEL,34.102,33.285,1.0896,-2.0834,-1,1.1714,-0.0833,1.088,HOLDING
2017-03-03,1,CMS,XEL,33.9335,33.1863,1.0896,-2.0633,-1,1.2406,-0.0833,1.1573,HOLDING
2017-03-06,1,CMS,XEL,33.9718,33.1104,1.0896,-1.3329,-1,1.0864,-0.0833,1.003,HOLDING
2017-03-07,1,CMS,XEL,34.0408,33.2622,1.0896,-1.5718,-1,1.215,-0.0833,1.1317,HOLDING
