Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2021-06-03,1,CMA,RF,62.9087,18.8608,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-04,1,CMA,RF,62.5316,18.6059,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-07,1,CMA,RF,62.3311,18.5072,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-08,1,CMA,RF,61.9139,18.3675,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-09,1,CMA,RF,61.0634,18.0057,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-10,1,CMA,RF,59.17,17.5042,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-11,1,CMA,RF,59.2021,17.6933,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-14,1,CMA,RF,58.4814,17.4138,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-15,1,CMA,RF,59.1211,17.5124,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-16,1,CMA,RF,60.352,17.5946,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-17,1,CMA,RF,56.7161,16.2956,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-18,1,CMA,RF,55.1532,15.8927,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-21,1,CMA,RF,57.2424,16.3285,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-22,1,CMA,RF,57.2424,16.3449,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-23,1,CMA,RF,57.8498,16.46,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-24,1,CMA,RF,58.6271,16.7067,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-25,1,CMA,RF,59.6636,16.9369,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-28,1,CMA,RF,58.0927,16.7231,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-29,1,CMA,RF,57.5097,16.4929,42.5707,11.8564,12.8775,3.5828,0.9958,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-06-30,1,CMA,RF,57.7688,16.5916,42.5707,11.8564,12.8775,3.5828,0.9958,0.7231,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-01,1,CMA,RF,58.449,16.7971,42.5707,11.8564,12.8775,3.5828,0.9958,0.649,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-02,1,CMA,RF,58.0846,16.6573,42.5707,11.8564,12.8775,3.5828,0.9958,0.6668,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-06,1,CMA,RF,55.9387,16.0983,42.5707,11.8564,12.8775,3.5828,0.9958,0.2868,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-07,1,CMA,RF,55.1209,15.9749,42.5707,11.8564,12.8775,3.5828,0.9958,-0.224,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-08,1,CMA,RF,53.8414,15.5967,42.5707,11.8564,12.8775,3.5828,0.9958,-0.311,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-09,1,CMA,RF,56.0764,16.3367,42.5707,11.8564,12.8775,3.5828,0.9958,-0.6207,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-12,1,CMA,RF,56.5136,16.4682,42.5707,11.8564,12.8775,3.5828,0.9958,-0.8097,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-13,1,CMA,RF,55.8253,16.2134,42.5707,11.8564,12.8775,3.5828,0.9958,-0.8225,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-14,1,CMA,RF,55.5338,16.0325,42.5707,11.8564,12.8775,3.5828,0.9958,-0.5098,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-15,1,CMA,RF,55.8901,16.2216,42.5707,11.8564,12.8775,3.5828,0.9958,-1.0783,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-16,1,CMA,RF,53.9791,15.6296,42.5707,11.8564,12.8775,3.5828,0.9958,-0.917,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-19,1,CMA,RF,51.4445,14.9143,42.5707,11.8564,12.8775,3.5828,0.9958,-1.1839,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-20,1,CMA,RF,53.1693,15.5474,42.5707,11.8564,12.8775,3.5828,0.9958,-1.6601,0.0,0.0,0.0,0.0,HOLD_CASH
2021-07-21,1,CMA,RF,55.38,15.8187,42.5707,11.8564,12.8775,3.5828,0.9958,0.8213,0.0,0.0,0.0,0.0,HOLD_CASH
