Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,Mean_A,Std_A,Mean_B,Std_B,Hedge_Ratio,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2021-09-01,1,CPT,MAA,130.7623,166.4842,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-02,1,CPT,MAA,131.1824,166.5691,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-03,1,CPT,MAA,131.5597,166.4502,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-07,1,CPT,MAA,129.0132,163.2934,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-08,1,CPT,MAA,131.3025,165.8732,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-09,1,CPT,MAA,129.056,162.8182,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-10,1,CPT,MAA,128.4644,160.8069,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-13,1,CPT,MAA,128.9446,161.3331,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-14,1,CPT,MAA,129.5791,162.5805,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-15,1,CPT,MAA,129.5619,162.2156,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-16,1,CPT,MAA,129.0817,162.3854,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-17,1,CPT,MAA,127.1955,159.1011,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-20,1,CPT,MAA,127.487,159.6273,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-21,1,CPT,MAA,128.7388,159.5509,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-22,1,CPT,MAA,129.2533,161.4773,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-23,1,CPT,MAA,129.5534,162.275,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-24,1,CPT,MAA,128.3959,160.6287,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-27,1,CPT,MAA,126.2352,157.93,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-28,1,CPT,MAA,126.964,158.3459,95.8217,16.8518,122.0836,21.3281,0.9963,0.0,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-29,1,CPT,MAA,129.4128,161.1972,95.8217,16.8518,122.0836,21.3281,0.9963,1.1432,0.0,0.0,0.0,0.0,HOLD_CASH
2021-09-30,1,CPT,MAA,127.1537,158.4817,95.8217,16.8518,122.0836,21.3281,0.9963,0.9504,0.0,0.0,0.0,0.0,HOLD_CASH
2021-10-01,1,CPT,MAA,128.9385,160.5778,95.8217,16.8518,122.0836,21.3281,0.9963,1.0672,0.0,0.0,0.0,0.0,HOLD_CASH
2021-10-04,1,CPT,MAA,130.4819,161.7319,95.8217,16.8518,122.0836,21.3281,0.9963,1.7828,0.0,0.0,0.0,0.0,HOLD_CASH
2021-10-05,1,CPT,MAA,130.5423,160.9597,95.8217,16.8518,122.0836,21.3281,0.9963,2.367,-1.0,0.0,-0.0833,-0.0833,ENTER_SHORT_A
2021-10-06,1,CPT,MAA,131.758,163.0218,95.8217,16.8518,122.0836,21.3281,0.9963,1.6658,-1.0,0.132,-0.0833,0.0487,HOLDING
2021-10-07,1,CPT,MAA,131.1458,162.8012,95.8217,16.8518,122.0836,21.3281,0.9963,0.9891,-1.0,0.2741,-0.0833,0.1907,HOLDING
2021-10-08,1,CPT,MAA,130.0336,162.2411,95.8217,16.8518,122.0836,21.3281,0.9963,-0.0402,0.0,0.0,0.3247,0.3247,EXIT
2021-10-11,1,CPT,MAA,130.2577,162.1392,95.8217,16.8518,122.0836,21.3281,0.9963,0.3683,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-12,1,CPT,MAA,132.9479,164.2438,95.8217,16.8518,122.0836,21.3281,0.9963,1.6944,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-13,1,CPT,MAA,135.1552,166.4757,95.8217,16.8518,122.0836,21.3281,0.9963,1.9759,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-14,1,CPT,MAA,136.6469,169.5085,95.8217,16.8518,122.0836,21.3281,0.9963,0.733,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-15,1,CPT,MAA,135.2932,168.5359,95.8217,16.8518,122.0836,21.3281,0.9963,-0.1496,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-18,1,CPT,MAA,137.0349,169.3891,95.8217,16.8518,122.0836,21.3281,0.9963,1.2761,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-19,1,CPT,MAA,134.5085,168.2374,95.8217,16.8518,122.0836,21.3281,0.9963,-0.9886,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-20,1,CPT,MAA,136.2072,170.3189,95.8217,16.8518,122.0836,21.3281,0.9963,-0.902,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-21,1,CPT,MAA,136.5175,170.2763,95.8217,16.8518,122.0836,21.3281,0.9963,-0.4808,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-22,1,CPT,MAA,137.1384,172.1702,95.8217,16.8518,122.0836,21.3281,0.9963,-1.6903,0.0,0.0,0.3247,0.3247,HOLD_CASH
2021-10-25,1,CPT,MAA,136.1468,171.7095,95.8217,16.8518,122.0836,21.3281,0.9963,-2.2456,1.0,0.0,0.2414,0.2414,ENTER_LONG_A
2021-10-26,1,CPT,MAA,137.3367,172.9038,95.8217,16.8518,122.0836,21.3281,0.9963,-1.7129,1.0,0.0767,0.2414,0.3181,HOLDING
2021-10-27,1,CPT,MAA,137.4746,174.0469,95.8217,16.8518,122.0836,21.3281,0.9963,-2.1502,1.0,-0.1573,0.2414,0.0841,HOLDING
2021-10-28,1,CPT,MAA,140.4149,175.9663,95.8217,16.8518,122.0836,21.3281,0.9963,-0.6614,1.0,0.2817,0.2414,0.5231,HOLDING
2021-10-29,1,CPT,MAA,140.6304,174.209,95.8217,16.8518,122.0836,21.3281,0.9963,0.8806,1.0,0.7728,0.2414,1.0142,HOLDING
2021-11-01,1,CPT,MAA,139.2853,171.7862,95.8217,16.8518,122.0836,21.3281,0.9963,1.3321,1.0,0.9454,0.2414,1.1868,HOLDING
2021-11-02,1,CPT,MAA,139.3112,173.5521,95.8217,16.8518,122.0836,21.3281,0.9963,0.1024,0.0,0.0,0.6831,0.6831,EXIT
2021-11-03,1,CPT,MAA,140.8201,173.5265,95.8217,16.8518,122.0836,21.3281,0.9963,1.4886,0.0,0.0,0.6831,0.6831,HOLD_CASH
2021-11-04,1,CPT,MAA,138.4059,171.027,95.8217,16.8518,122.0836,21.3281,0.9963,1.0085,0.0,0.0,0.6831,0.6831,HOLD_CASH
2021-11-05,1,CPT,MAA,139.1474,172.6222,95.8217,16.8518,122.0836,21.3281,0.9963,0.4956,0.0,0.0,0.6831,0.6831,HOLD_CASH
2021-11-08,1,CPT,MAA,139.5612,172.1189,95.8217,16.8518,122.0836,21.3281,0.9963,1.123,0.0,0.0,0.6831,0.6831,HOLD_CASH
2021-11-09,1,CPT,MAA,140.5011,172.7928,95.8217,16.8518,122.0836,21.3281,0.9963,1.3881,0.0,0.0,0.6831,0.6831,HOLD_CASH
2021-11-10,1,CPT,MAA,141.9238,173.0061,95.8217,16.8518,122.0836,21.3281,0.9963,2.1246,-1.0,0.0,0.5997,0.5997,ENTER_SHORT_A
2021-11-11,1,CPT,MAA,143.4499,173.5947,95.8217,16.8518,122.0836,21.3281,0.9963,2.3337,-1.0,-0.3185,0.5997,0.2813,HOLDING
2021-11-12,1,CPT,MAA,142.8291,174.917,95.8217,16.8518,122.0836,21.3281,0.9963,1.1656,-1.0,0.1794,0.5997,0.7792,HOLDING
2021-11-15,1,CPT,MAA,144.795,175.8213,95.8217,16.8518,122.0836,21.3281,0.9963,1.6951,-1.0,-0.1963,0.5997,0.4034,HOLDING
2021-11-16,1,CPT,MAA,142.3204,174.482,95.8217,16.8518,122.0836,21.3281,0.9963,0.8189,-1.0,0.2293,0.5997,0.829,HOLDING
2021-11-17,1,CPT,MAA,143.562,174.2772,95.8217,16.8518,122.0836,21.3281,0.9963,1.4173,-1.0,-0.1911,0.5997,0.4087,HOLDING
2021-11-18,1,CPT,MAA,142.9239,174.0639,95.8217,16.8518,122.0836,21.3281,0.9963,1.0552,-1.0,-0.0502,0.5997,0.5496,HOLDING
2021-11-19,1,CPT,MAA,143.3464,171.7606,95.8217,16.8518,122.0836,21.3281,0.9963,1.9069,-1.0,-0.7201,0.5997,-0.1203,HOLDING
2021-11-22,1,CPT,MAA,143.5361,172.5796,95.8217,16.8518,122.0836,21.3281,0.9963,1.529,-1.0,-0.5837,0.5997,0.016,HOLDING
2021-11-23,1,CPT,MAA,144.4932,176.6915,95.8217,16.8518,122.0836,21.3281,0.9963,0.3436,0.0,0.0,0.6141,0.6141,EXIT
2021-11-24,1,CPT,MAA,147.1748,179.6261,95.8217,16.8518,122.0836,21.3281,0.9963,0.467,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-11-26,1,CPT,MAA,143.9759,173.663,95.8217,16.8518,122.0836,21.3281,0.9963,1.2988,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-11-29,1,CPT,MAA,145.5883,179.1484,95.8217,16.8518,122.0836,21.3281,0.9963,-0.5193,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-11-30,1,CPT,MAA,142.4498,175.9493,95.8217,16.8518,122.0836,21.3281,0.9963,-0.9303,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-01,1,CPT,MAA,140.1562,171.7606,95.8217,16.8518,122.0836,21.3281,0.9963,-0.3638,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-02,1,CPT,MAA,145.0882,177.4081,95.8217,16.8518,122.0836,21.3281,0.9963,-0.0515,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-03,1,CPT,MAA,144.2345,176.9559,95.8217,16.8518,122.0836,21.3281,0.9963,-0.4905,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-06,1,CPT,MAA,146.4419,177.7066,95.8217,16.8518,122.0836,21.3281,0.9963,0.7087,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-07,1,CPT,MAA,147.7352,183.4223,95.8217,16.8518,122.0836,21.3281,0.9963,-1.9022,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-08,1,CPT,MAA,149.7011,186.1096,95.8217,16.8518,122.0836,21.3281,0.9963,-1.829,0.0,0.0,0.6141,0.6141,HOLD_CASH
2021-12-09,1,CPT,MAA,147.9939,184.3095,95.8217,16.8518,122.0836,21.3281,0.9963,-1.7658,0.0,0.0,0.6141,0.6141,HOLD_CASH
