Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2014-03-07,1,CMS,WEC,19.452,29.4829,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-10,1,CMS,WEC,19.3616,29.5369,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-11,1,CMS,WEC,19.2851,29.4289,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-12,1,CMS,WEC,19.5841,29.9759,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-13,1,CMS,WEC,19.8761,30.3743,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-14,1,CMS,WEC,20.022,30.5971,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-17,1,CMS,WEC,20.1402,30.8335,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-18,1,CMS,WEC,20.1055,30.8132,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-19,1,CMS,WEC,19.7926,30.3945,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-20,1,CMS,WEC,19.7231,30.2865,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-21,1,CMS,WEC,19.8691,30.4621,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-24,1,CMS,WEC,19.8969,30.6917,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-25,1,CMS,WEC,19.8969,30.9955,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-26,1,CMS,WEC,19.8691,30.793,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-27,1,CMS,WEC,20.0638,31.0023,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-28,1,CMS,WEC,20.0429,31.0226,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-03-31,1,CMS,WEC,20.3558,31.4345,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-01,1,CMS,WEC,20.2584,31.4615,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-02,1,CMS,WEC,20.2654,31.4345,0.0,0,0.0,0.0,0.0,HOLD_CASH
2014-04-03,1,CMS,WEC,20.3071,31.6236,-1.5763,0,0.0,0.0,0.0,HOLD_CASH
2014-04-04,1,CMS,WEC,20.4253,31.7316,-1.1925,0,0.0,0.0,0.0,HOLD_CASH
2014-04-07,1,CMS,WEC,20.3905,31.6101,-0.8086,0,0.0,0.0,0.0,HOLD_CASH
2014-04-08,1,CMS,WEC,20.5296,31.995,-1.4337,0,0.0,0.0,0.0,HOLD_CASH
2014-04-09,1,CMS,WEC,20.4461,31.7721,-0.9134,0,0.0,0.0,0.0,HOLD_CASH
2014-04-10,1,CMS,WEC,20.4253,31.6641,-0.4834,0,0.0,0.0,0.0,HOLD_CASH
2014-04-11,1,CMS,WEC,20.4739,31.6776,-0.0819,0,0.0,0.0,0.0,HOLD_CASH
2014-04-14,1,CMS,WEC,20.5504,31.8937,-0.5468,0,0.0,0.0,0.0,HOLD_CASH
2014-04-15,1,CMS,WEC,20.8424,32.4609,-1.1433,0,0.0,0.0,0.0,HOLD_CASH
2014-04-16,1,CMS,WEC,20.9953,32.6973,-1.0502,0,0.0,0.0,0.0,HOLD_CASH
2014-04-17,1,CMS,WEC,20.7034,32.1503,-0.3427,0,0.0,0.0,0.0,HOLD_CASH
2014-04-21,1,CMS,WEC,20.6269,32.0692,-0.6109,0,0.0,0.0,0.0,HOLD_CASH
2014-04-22,1,CMS,WEC,20.6477,32.0895,-0.4087,0,0.0,0.0,0.0,HOLD_CASH
2014-04-23,1,CMS,WEC,20.6199,32.1503,-1.5486,0,0.0,0.0,0.0,HOLD_CASH
2014-04-24,1,CMS,WEC,20.8215,32.2516,0.8043,0,0.0,0.0,0.0,HOLD_CASH
2014-04-25,1,CMS,WEC,21.1274,32.8391,-0.3565,0,0.0,0.0,0.0,HOLD_CASH
2014-04-28,1,CMS,WEC,21.0301,32.6973,-0.3981,0,0.0,0.0,0.0,HOLD_CASH
2014-04-29,1,CMS,WEC,20.9119,32.4947,-0.0461,0,0.0,0.0,0.0,HOLD_CASH
2014-04-30,1,CMS,WEC,21.2627,32.7378,2.9869,-1,0.0,-0.5,-0.5,ENTER_SHORT_A
2014-05-01,1,CMS,WEC,21.1995,33.0552,-1.2309,-1,3.166,-0.5,2.666,HOLDING
2014-05-02,1,CMS,WEC,20.7436,32.2651,-0.4431,-1,2.4937,-0.5,1.9937,HOLDING
2014-05-05,1,CMS,WEC,20.8909,32.4272,0.237,-1,1.9994,-0.5,1.4994,HOLDING
2014-05-06,1,CMS,WEC,20.8558,32.1841,1.9184,-1,0.5553,-0.5,0.0553,HOLDING
2014-05-07,1,CMS,WEC,21.2276,32.7175,1.9502,-1,0.2576,-0.5,-0.2424,HOLDING
2014-05-08,1,CMS,WEC,20.961,32.1233,2.6323,-1,-1.1461,-0.5,-1.6461,HOLDING
2014-05-09,1,CMS,WEC,20.6313,31.2859,3.1543,-1,-3.6638,-0.5,-4.1638,HOLDING
2014-05-12,1,CMS,WEC,20.3718,30.8841,2.476,-1,-3.6803,-0.5,-4.1803,HOLDING
2014-05-13,1,CMS,WEC,20.4209,30.7411,2.5285,-1,-5.3499,-0.5,-5.8499,HOLDING
2014-05-14,1,CMS,WEC,20.5191,31.1838,1.4297,-1,-3.1242,-0.5,-3.6242,HOLDING
2014-05-15,1,CMS,WEC,20.505,31.0203,1.6188,-1,-4.2074,-0.5,-4.7074,HOLDING
2014-05-16,1,CMS,WEC,20.5331,30.8977,1.7862,-1,-5.4734,-0.5,-5.9734,HOLDING
2014-05-19,1,CMS,WEC,20.2595,30.5028,1.5343,-1,-5.2728,-0.5,-5.7728,HOLDING
2014-05-20,1,CMS,WEC,20.3086,30.53,1.4622,-1,-5.6423,-0.5,-6.1423,HOLDING
2014-05-21,1,CMS,WEC,20.2525,30.4006,1.4077,-1,-5.9705,-0.5,-6.4705,HOLDING
2014-05-22,1,CMS,WEC,20.498,30.7207,1.3559,-1,-6.4132,-0.5,-6.9132,HOLDING
2014-05-23,1,CMS,WEC,20.5541,30.7343,1.36,-1,-6.9689,-0.5,-7.4689,HOLDING
2014-05-27,1,CMS,WEC,20.505,30.7411,1.0749,-1,-6.3396,-0.5,-6.8396,HOLDING
2014-05-28,1,CMS,WEC,20.7155,30.8637,1.3658,-1,-7.8779,-0.5,-8.3779,HOLDING
2014-05-29,1,CMS,WEC,20.6664,30.7139,1.3728,-1,-8.4447,-0.5,-8.9447,HOLDING
2014-05-30,1,CMS,WEC,20.8698,30.9999,1.3167,-1,-8.6524,-0.5,-9.1524,HOLDING
2014-06-02,1,CMS,WEC,20.8488,30.9522,1.2787,-1,-8.7689,-0.5,-9.2689,HOLDING
2014-06-03,1,CMS,WEC,20.8909,30.9114,1.4674,-1,-9.576,-0.5,-10.076,HOLDING
2014-06-04,1,CMS,WEC,20.8909,30.9931,1.185,-1,-8.952,-0.5,-9.452,HOLDING
2014-06-05,1,CMS,WEC,21.1294,31.2383,1.4628,-1,-9.8839,-0.5,-10.3839,HOLDING
2014-06-06,1,CMS,WEC,21.1294,31.1633,1.6295,-1,-10.4561,-0.5,-10.9561,HOLDING
2014-06-09,1,CMS,WEC,20.9259,31.0067,1.024,-1,-9.2603,-0.5,-9.7603,HOLDING
2014-06-10,1,CMS,WEC,20.7997,30.8569,0.8076,-1,-8.9196,-0.5,-9.4196,HOLDING
