Date,Pair_Rank,Ticker_A,Ticker_B,Price_A,Price_B,ZScore,Position,Unrealized_PnL,Realized_PnL,Cumulative_PnL,Status
2018-06-07,1,AEP,ED,48.8458,55.0872,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-08,1,AEP,ED,48.8153,55.0569,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-11,1,AEP,ED,47.9168,54.0277,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-12,1,AEP,ED,48.4041,54.8526,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-13,1,AEP,ED,48.3204,54.8147,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-14,1,AEP,ED,49.2037,55.4353,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-15,1,AEP,ED,49.5311,55.7986,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-18,1,AEP,ED,49.8433,55.9272,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-19,1,AEP,ED,50.9169,56.6537,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-20,1,AEP,ED,50.9397,56.7824,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-21,1,AEP,ED,51.3737,57.1003,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-22,1,AEP,ED,51.2824,57.3349,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-25,1,AEP,ED,52.5616,58.5912,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-26,1,AEP,ED,52.7672,58.6366,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-27,1,AEP,ED,53.1859,58.9544,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-28,1,AEP,ED,52.7976,58.9847,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-06-29,1,AEP,ED,52.7291,59.015,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-07-02,1,AEP,ED,53.3382,59.2874,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-07-03,1,AEP,ED,53.6809,59.3782,0.0,0,0.0,0.0,0.0,HOLD_CASH
2018-07-05,1,AEP,ED,54.1606,59.7793,1.6679,0,0.0,0.0,0.0,HOLD_CASH
2018-07-06,1,AEP,ED,54.488,60.1653,1.4391,0,0.0,0.0,0.0,HOLD_CASH
2018-07-09,1,AEP,ED,52.4397,58.1673,0.808,0,0.0,0.0,0.0,HOLD_CASH
2018-07-10,1,AEP,ED,53.1326,58.9241,0.7498,0,0.0,0.0,0.0,HOLD_CASH
2018-07-11,1,AEP,ED,53.8712,59.8096,0.5394,0,0.0,0.0,0.0,HOLD_CASH
2018-07-12,1,AEP,ED,53.5895,59.9534,-0.7506,0,0.0,0.0,0.0,HOLD_CASH
2018-07-13,1,AEP,ED,53.5667,60.135,-1.4381,0,0.0,0.0,0.0,HOLD_CASH
2018-07-16,1,AEP,ED,53.6199,59.9382,-0.8382,0,0.0,0.0,0.0,HOLD_CASH
2018-07-17,1,AEP,ED,53.6352,59.7566,-0.2672,0,0.0,0.0,0.0,HOLD_CASH
2018-07-18,1,AEP,ED,53.4829,59.4388,0.253,0,0.0,0.0,0.0,HOLD_CASH
2018-07-19,1,AEP,ED,53.7875,59.6204,0.7459,0,0.0,0.0,0.0,HOLD_CASH
2018-07-20,1,AEP,ED,53.6123,59.0679,1.7595,0,0.0,0.0,0.0,HOLD_CASH
2018-07-23,1,AEP,ED,52.8738,58.6214,0.4813,0,0.0,0.0,0.0,HOLD_CASH
2018-07-24,1,AEP,ED,52.5844,58.7349,-0.9496,0,0.0,0.0,0.0,HOLD_CASH
2018-07-25,1,AEP,ED,52.8281,58.5685,0.4755,0,0.0,0.0,0.0,HOLD_CASH
2018-07-26,1,AEP,ED,54.092,59.2571,2.2734,-1,0.0,-0.5,-0.5,ENTER_SHORT_A
2018-07-27,1,AEP,ED,54.1682,59.4463,1.7205,-1,0.4464,-0.5,-0.0536,HOLDING
2018-07-30,1,AEP,ED,53.6047,59.1512,0.7912,-1,1.8053,-0.5,1.3053,HOLDING
2018-07-31,1,AEP,ED,54.1682,59.7339,0.8195,-1,1.6597,-0.5,1.1597,HOLDING
2018-08-01,1,AEP,ED,53.5286,58.8636,1.1696,-1,0.9439,-0.5,0.4439,HOLDING
2018-08-02,1,AEP,ED,53.6732,59.1739,0.7689,-1,1.5844,-0.5,1.0844,HOLDING
2018-08-03,1,AEP,ED,54.1986,59.8701,0.4786,-1,2.0936,-0.5,1.5936,HOLDING
2018-08-06,1,AEP,ED,54.2672,59.7339,0.9316,-1,1.2021,-0.5,0.7021,HOLDING
2018-08-07,1,AEP,ED,54.2443,59.4236,1.4532,-1,-0.0014,-0.5,-0.5014,HOLDING
2018-08-08,1,AEP,ED,54.0083,59.416,0.7938,-1,1.0576,-0.5,0.5576,HOLDING
2018-08-09,1,AEP,ED,54.5229,59.7491,1.2127,-1,0.0839,-0.5,-0.4161,HOLDING
2018-08-10,1,AEP,ED,54.4231,59.5371,1.3955,-1,-0.3486,-0.5,-0.8486,HOLDING
2018-08-13,1,AEP,ED,54.4922,59.8247,0.7852,-1,0.5451,-0.5,0.0451,HOLDING
2018-08-14,1,AEP,ED,54.5537,59.966,0.5022,-1,0.8572,-0.5,0.3572,HOLDING
2018-08-15,1,AEP,ED,55.1298,60.9359,-0.5924,-1,2.2864,-0.5,1.7864,HOLDING
2018-08-16,1,AEP,ED,55.5676,61.6385,-1.2615,-1,3.2271,-0.5,2.7271,HOLDING
2018-08-17,1,AEP,ED,55.6905,61.9898,-1.6802,-1,4.1412,-0.5,3.6412,HOLDING
2018-08-20,1,AEP,ED,55.4447,61.3254,-0.5928,-1,2.4741,-0.5,1.9741,HOLDING
2018-08-21,1,AEP,ED,55.0376,60.8061,-0.5799,-1,2.1648,-0.5,1.6648,HOLDING
2018-08-22,1,AEP,ED,54.3386,60.2791,-1.4294,-1,3.1722,-0.5,2.6722,HOLDING
2018-08-23,1,AEP,ED,54.8148,60.3479,0.2347,-1,1.2612,-0.5,0.7612,HOLDING
2018-08-24,1,AEP,ED,54.9608,60.6762,-0.316,-1,1.972,-0.5,1.472,HOLDING
2018-08-27,1,AEP,ED,54.6612,60.2715,-0.0483,-1,1.649,-0.5,1.149,HOLDING
